X,Y,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,City,State,addrtype,addrlocat
-78.5653775223036,35.8466113725626,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084343/0/60/45/5a9a4c23345a6968ab7d99b54fd87caf/2/3f87644041fcca2d25494ac76a523f12/2084343.JPG,2084343,CLOSED,008/C,5008 Louisburg Road,Not in a Subdivision,1418.0,1964,3,1,0,Detached,"$175,000","$38,000",.26-.5 Acres,7,0.0,1.0188,"$103,558.00",No,1,1,4,4,9/28/2016,0.22,NA,Raleigh,NC,place
-78.644909,35.875182,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098244/0/60/45/027d24eef3538c823321821998340894/2/86f7963ae98bb6fcc2da12e3ef90961e/2098244.JPG,2098244,CLOSED,002/C,7000 Longstreet Drive,Stoney Hollow,1016.0,1975,2,1,1,Condo,"$45,000","$41,000",0-.25 Acres,5,0.0,1.0188,"$42,536.00",No,0,0,46,46,2/9/2017,0.91,NA,Raleigh,NC,place
-78.608083107569,35.8003386122885,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082053/0/60/45/2a519b1124ccb7a1b3697417e2a29f36/2/df2591051262d5091ae2bdf708bc08d8/2082053.JPG,2082053,CLOSED,003/C,1311 Park Glen Drive,Park Glen,912.0,1986,2,2,0,Condo,"$41,000","$41,000",0-.25 Acres,6,0.0,1.1,"$34,042.00",No,0,0,5,5,10/13/2016,1.0,NA,Raleigh,NC,place
-78.6283238256783,35.8549350595589,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104498/0/60/45/352c0aac097c822f385d5d6b7f672404/2/00426ffc8facf7fb2f3e8ae4510138af/2104498.JPG,2104498,CLOSED,002/F,611 Pine Ridge Place,Cedar Hills Condo,904.0,1972,2,1,0,Condo,"$44,900","$44,900",0-.25 Acres,4,0.0,1.03,"$56,603.00",No,0,0,7,7,2/22/2017,1.0,NA,Raleigh,NC,place
-78.7040485212745,35.7830825212745,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/1953272/0/60/45/3b55f40339756a398b0e6bc1a23ea32a/2/d5c68fe4e6c6fa0fe7e3909eb66b4e42/1953272.JPG,1953272,CLOSED,004/B,1018 Sandlin Place,Driftwood,941.0,1972,2,1,1,Condo,"$59,000","$45,000",0-.25 Acres,6,0.0,0.95,"$63,349.00",No,0,0,929,929,1/10/2017,0.76,NA,Raleigh,NC,place
-78.6091149679702,35.7996651880457,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074236/0/60/45/3283cba151207f26d4d31a5f52b48e72/2/27118f69bdf872baad126acfa76879c6/2074236.JPG,2074236,CLOSED,003/C,1330 Park Glen Drive,Park Glen,912.0,1985,2,2,0,Condo,"$55,000","$49,000",0-.25 Acres,4,0.0,1.07,"$54,521.00",No,0,0,31,31,9/23/2016,0.89,NA,Raleigh,NC,place
-78.6081599757682,35.8002520853172,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094147/0/60/45/89a62373d9ec1a8acd69f4a5546bda83/2/3549345013528173d289ee22c2e48f9a/2094147.JPG,2094147,CLOSED,003/C,1331 Park Glen Drive,Park Glen,912.0,1986,2,2,0,Condo,"$52,500","$50,000",0-.25 Acres,4,0.0,1.02,"$34,042.00",No,0,0,21,21,12/16/2016,0.95,NA,Raleigh,NC,place
-78.7040485212745,35.7830825212745,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/1953270/0/60/45/7e2b4a56e1c056f49e170df325972890/2/743551903787c2f51a39a26c9e06c23b/1953270.JPG,1953270,CLOSED,004/B,1018 Sandlin Place,Driftwood,942.0,1972,2,1,1,Condo,"$59,000","$50,000",0-.25 Acres,6,0.0,0.95,"$63,349.00",No,0,0,929,929,1/10/2017,0.85,NA,Raleigh,NC,place
-78.5903896480111,35.8479447448864,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2064256/0/60/45/1cad73d98b7d9b5a6e845b1fb5086ea2/2/5cda029a7a6d271b959b6ac956acef94/2064256.JPG,2064256,CLOSED,002/C,2614 Brafferton Court,Millbrook Villlage Condos,756.0,1981,2,1,0,Condo,"$50,000","$50,000",0-.25 Acres,5,0.0,1.0355,"$61,348.00",No,1,0,59,0,9/26/2016,1.0,NA,Raleigh,NC,place
-78.7040260179807,35.7830588853982,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102522/0/60/45/6f1e744dfb6d8776c0abc03cc06ce1a2/2/fed0b15d77bdd7b24e122699f682cb97/2102522.JPG,2102522,CLOSED,004/B,1004 Sandlin Place,Driftwood,923.0,1972,2,1,0,Condo,"$53,900","$53,900",0-.25 Acres,5,0.0,1.0188,"$49,654.00",No,0,0,5,5,1/18/2017,1.0,NA,Raleigh,NC,place
-78.5835525183128,35.8384819994761,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079614/0/60/45/d89d293fe77fd0fa8249848c0c060420/2/6b395dec7f7ad1d6c0e85601927d1ecc/2079614.JPG,2079614,CLOSED,002/E,4252 Lake Ridge Drive,Lake Ridge Villa Condos,1290.0,1975,3,2,1,Condo,"$56,000","$54,510",0-.25 Acres,5,0.0,1.06,"$75,069.00",No,0,0,16,16,9/13/2016,0.97,NA,Raleigh,NC,place
-78.6091983259852,35.7995067489656,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092893/0/60/45/524af60dc1552dd33db370ff2638a9b2/2/e12db210ae1d0cf38da8d7cb7c03bb4d/2092893.JPG,2092893,CLOSED,003/C,1341 Park Glen Drive,Park Glen,1012.0,1986,2,2,0,Condo,"$55,000","$55,000",0-.25 Acres,4,0.0,1.0188,"$50,223.00",No,1,0,6,6,11/1/2016,1.0,NA,Raleigh,NC,place
-78.5329025643416,35.7468678125931,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095441/0/60/45/10dd7584dd8f531f102e2e8cb76ac1b6/2/417c80072107744703c9cdce3ec7d5a7/2095441.JPG,2095441,CLOSED,003/E,2412 Barrington Drive,Neuse Woods,1350.0,1995,3,2,0,Manufactured,"$48,950","$56,000",.26-.5 Acres,5,0.0,0.697,"$65,831.00",No,0,0,18,18,12/2/2016,1.14,NA,Raleigh,NC,place
-78.6465742521269,35.8744639119116,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083824/0/60/45/37aa25a2883da7e923b72598e62aec02/2/891276ac77942f648057657eeb992e93/2083824.JPG,2083824,CLOSED,002/C,7122 Longstreet Drive,Stoney Hollow,1050.0,1975,3,1,1,Condo,"$57,000","$56,500",0-.25 Acres,6,0.0,1.0355,"$46,172.00",No,0,0,7,7,9/26/2016,0.99,NA,Raleigh,NC,place
-78.6464660280509,35.8745053039786,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092868/0/60/45/fca457cb6b43dcbd3f6b1503fb7fd405/2/e0c6dfbc47070e0ed931360d5d9b394e/2092868.JPG,2092868,CLOSED,002/C,7108 Longstreet Drive,Stoney Hollow,1147.0,1975,3,1,1,Condo,"$57,000","$57,000",0-.25 Acres,6,0.0,1.0188,"$46,172.00",No,0,0,1,1,10/24/2016,1.0,NA,Raleigh,NC,place
-78.5922627296124,35.8230699417758,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095396/0/60/45/13971e182ef8591041c84c248fdbcd75/2/da974e255540c5dd2cd7b26bc33b7828/2095396.JPG,2095396,CLOSED,002/A,3033 Huntleigh Drive,Lakeside Condominiums,558.0,1983,1,1,0,Condo,"$59,900","$57,500",0-.25 Acres,2,0.0,1.09,"$48,000.00",No,0,0,17,9,11/18/2016,0.96,NA,Raleigh,NC,place
-78.7040319985973,35.7830659985973,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091094/0/60/45/ac6aabe7d4a83383eb043d4cc94b2eea/2/ff80eef985a4548635ed633350e4d1ec/2091094.JPG,2091094,CLOSED,004/B,1008 Sandlin Place,Driftwood,1016.0,1972,2,2,0,Condo,"$59,000","$57,800",0-.25 Acres,6,0.0,1.02,"$53,756.00",No,0,0,3,3,10/18/2016,0.98,NA,Raleigh,NC,place
-78.5902800239688,35.8477972440078,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092383/0/60/45/ea40ccec401ecdce4fedac2aa55e3ef0/2/b17d9dd961d5c5459df227fe4ee8c45c/2092383.JPG,2092383,CLOSED,002/E,2607 Brafferton Court,Millbrook Villlage Condos,900.0,1981,2,2,0,Condo,"$62,000","$58,000",0-.25 Acres,4,0.0,0.9818,"$65,780.00",No,1,0,6,6,12/20/2016,0.94,NA,Raleigh,NC,place
-78.6209814702758,35.7687024726921,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081915/0/60/45/1569db2d72e77ae51db6f9422c85872a/2/14f677ccf43345d12453a7e2e58c653b/2081915.JPG,2081915,CLOSED,003/E,1124 Upchurch Street,Quarry Hills,647.0,1968,2,1,0,Detached,"$62,000","$58,000",0-.25 Acres,4,0.0,1.0188,"$58,391.00",No,0,0,65,65,1/4/2017,0.94,NA,Raleigh,NC,place
-78.7053075761484,35.7817135646664,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105706/0/60/45/6b1c7c80b1ca2d4a8049b35c02cf3b2c/2/ece2e85dd1a5d7b29358b4d25eb83243/2105706.JPG,2105706,CLOSED,004/B,1204 Schaub Drive,Driftwood,909.0,1972,2,1,0,Condo,"$60,000","$59,000",0-.25 Acres,5,0.0,1.018,"$49,654.00",No,0,0,0,0,2/3/2017,0.98,NA,Raleigh,NC,place
-78.5754778910933,35.8535533756866,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087459/0/60/45/6d8b9555fae8e10631673cbce9e055b1/2/273622539c7edf041b544962aff0df44/2087459.JPG,2087459,CLOSED,008/A,4921 Hollenden Drive,Villages East,890.0,1986,1,1,1,Condo,"$59,000","$59,000",0-.25 Acres,3,0.0,1.1,"$48,000.00",No,0,0,30,30,12/8/2016,1.0,NA,Raleigh,NC,place
-78.7067431880821,35.7823038170197,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084310/0/60/45/fa9721bfbf13392d71269183367743de/2/a718512229e1d40a74eb5a91c263c3ca/2084310.JPG,2084310,CLOSED,004/B,1283 Schaub Drive,Driftwood,1020.0,1972,2,1,1,Condo,"$59,900","$59,000",0-.25 Acres,5,0.0,1.2,"$53,756.00",No,0,0,18,18,10/14/2016,0.98,NA,Raleigh,NC,place
-78.596897,35.845655,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089164/0/60/45/42b58ca3616bfaef3e0676e2c1b1de7d/2/6f0ab28636fc968fd84be676358f5044/2089164.JPG,2089164,CLOSED,002/E,4706 Walden Pond Drive,Walden Woods,988.0,1973,2,1,0,Condo,"$67,000","$59,250",0-.25 Acres,5,0.0,1.268,"$55,910.00",No,1,0,80,80,12/14/2016,0.88,NA,Raleigh,NC,place
-78.6037027678428,35.7672136296113,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083492/0/60/45/90b0be7c9c30fa63c6f3553a82fd7642/2/62044b654825ab1ab8a92494376cb401/2083492.JPG,2083492,CLOSED,003/C,716 Glenbrook Drive,Stratford Park,975.0,1960,3,1,0,Detached,"$65,000","$60,000",0-.25 Acres,6,0.0,1.33,"$56,990.00",No,0,0,1,1,9/12/2016,0.92,NA,Raleigh,NC,place
-78.5951790275954,35.8478504221558,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095508/0/60/45/5cb055d4fcd7dcc93eeb16be74f32395/2/3cde174322dc272d6e5b7d63ebafd68a/2095508.JPG,2095508,CLOSED,002/E,4803 Walenda Drive,Walden Woods,1319.0,1973,3,2,1,Condo,"$63,900","$61,000",0-.25 Acres,6,0.0,1.018,"$62,433.00",No,1,0,3,3,11/3/2016,0.95,NA,Raleigh,NC,place
-78.7054672881713,35.7817331341237,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2108467/0/60/45/1d1df50b8ff6a7cadbf84cbf981f2007/2/5ef3465f81d4f7c2946989643bd5db66/2108467.JPG,2108467,CLOSED,004/B,1212 Schaub Drive,Driftwood,1016.0,1972,2,1,1,Condo,"$65,000","$61,000",0-.25 Acres,5,0.0,1.0188,"$53,756.00",No,0,0,6,6,3/9/2017,0.94,NA,Raleigh,NC,place
-78.6177068377965,35.7445123691079,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082716/0/60/45/93a8c44cd0ed3861243eb63b7ee88f4c/2/daac44c93742dc002078c1305d113570/2082716.JPG,2082716,CLOSED,003/A,2605 EVERS Drive,Kingwood Forest,1230.0,1971,3,1,0,Detached,"$63,000","$63,000",0-.25 Acres,6,0.0,1.0355,"$98,796.00",No,0,0,58,58,10/31/2016,1.0,NA,Raleigh,NC,place
-78.6181939950731,35.7534245152897,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096373/0/60/45/81f57116a93b606e5bb1e76451f84af9/2/85bdfbf42f83ef810c69da76e37e88da/2096373.JPG,2096373,CLOSED,003/C,1925 Waters Drive,Biltmore Hills,1290.0,1965,3,1,0,Detached,"$70,000","$63,500",.26-.5 Acres,6,210.0,1.33,"$84,429.00",No,0,1,0,0,11/29/2016,0.91,NA,Raleigh,NC,place
-78.6289081855877,35.7544290174439,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091361/0/60/45/0f4ea7bdf382d15eeb8ee7dce0ebac80/2/110054e7b1dfbd4276a7e37ab0c1b6b7/2091361.JPG,2091361,CLOSED,003/A,1905 Charles Street,Rochester Heights,1096.0,1959,3,1,0,Detached,"$64,500","$64,500",0-.25 Acres,5,0.0,1.0188,"$86,832.00",No,0,0,5,5,12/22/2016,1.0,NA,Raleigh,NC,place
-78.6144463900022,35.740249,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092826/0/60/45/d1e8b86c77e6b14cc3486b4eb328167f/2/e3c0c24b1a11172a0d96f399513ba049/2092826.JPG,2092826,CLOSED,003/A,1405 Savannah Drive,Kingwood Forest,1485.0,1968,3,1,1,Detached,"$60,000","$65,000",.26-.5 Acres,6,0.0,1.0188,"$94,406.00",No,0,0,2,2,10/18/2016,1.08,NA,Raleigh,NC,place
-78.5964198537724,35.8466513918946,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102664/0/60/45/beaf069a1cb1090c201cd90064343e01/2/ab611341cd39feb26c09432826c1d0a9/2102664.JPG,2102664,CLOSED,002/E,4805 Walden Court,Walden Woods,1319.0,1973,3,2,1,Condo,"$69,900","$69,900",0-.25 Acres,6,0.0,1.018,"$61,765.00",No,0,0,33,33,2/8/2017,1.0,NA,Raleigh,NC,place
-78.6164913265306,35.7411105102041,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087598/0/60/45/f689cf1b149f8e9da13a8118aede44a5/2/cf4ed8a296454956fad880a453954e21/2087598.JPG,2087598,CLOSED,003/B,1209 Armstrong Circle,Kingwood Forest,1932.0,1971,3,1,1,Detached,"$69,900","$69,900",0-.25 Acres,5,0.0,1.019,"$124,036.00",No,0,1,48,48,12/7/2016,1.0,NA,Raleigh,NC,place
-78.5964154609771,35.8466438848042,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093034/0/60/45/756ab456d2847bd759ad295b18230230/2/177fbc6b614b89cf64b32c5ccdba0e24/2093034.JPG,2093034,CLOSED,002/E,4801 Walden Court,Walden Woods,1286.0,1973,3,2,1,Condo,"$75,000","$70,000",0-.25 Acres,6,0.0,1.018,"$61,765.00",No,0,0,22,22,11/28/2016,0.93,NA,Raleigh,NC,place
-78.5573090690303,35.8832333278179,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091951/0/60/45/1be65c601e6254ec24fd5dd2602c8132/2/a397e6d39a16ae6407f0ed918cf3c7a1/2091951.JPG,2091951,CLOSED,008/B,8129 McGuire Drive,Berkshire Downs West,1024.0,1985,2,1,1,Attached,"$75,000","$70,500",0-.25 Acres,4,0.0,1.0355,"$73,064.00",No,1,0,3,3,11/21/2016,0.94,NA,Raleigh,NC,place
-78.5762129,35.854221,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2101418/0/60/45/16bd2fb4a2ffe5e37d014df32cfbcbba/2/214f7e5ab9779aeae772acea3f47824b/2101418.JPG,2101418,CLOSED,008/A,3806 Grey Harbor Drive,Villages East,940.0,1986,2,2,0,Condo,"$75,900","$73,000",0-.25 Acres,4,0.0,1.069,"$52,337.00",No,0,0,15,15,2/1/2017,0.96,NA,Raleigh,NC,highway
-78.6066722040395,35.7735961834246,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105434/0/60/45/d64babaffdc2adaa7b9ffe9478245314/2/be57e820252189ac54202fd7efc8bb82/2105434.JPG,2105434,CLOSED,003/D,432 Peyton Street,Longacres,1144.0,1957,3,1,0,Detached,"$70,000","$73,000",0-.25 Acres,5,0.0,1.019,"$88,999.00",No,1,0,17,17,3/9/2017,1.04,NA,Raleigh,NC,place
-78.6631406640861,35.8987302214907,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087860/0/60/45/26047ae5687bfa4e3fc226633ecddb44/2/a522f6f1fcff346e0703caaf96157c24/2087860.JPG,2087860,CLOSED,002/C,1308 Hillbrow Lane,Wynde Pointe Condos,733.0,1992,1,1,0,Condo,"$75,900","$73,250",0-.25 Acres,4,0.0,1.018,"$68,413.00",No,1,0,8,8,10/25/2016,0.97,NA,Raleigh,NC,place
-78.6924770865725,35.7764735299244,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105574/0/60/45/a9e9f82c98d49a867fc9cf276f558a14/2/70cca3dcc2505e27f07b85a6393c4a28/2105574.JPG,2105574,CLOSED,004/C,4236 KAPLAN Drive,Kaplan Ridge,960.0,1996,2,1,1,Attached,"$79,000","$73,500",0-.25 Acres,6,0.0,0.97,"$73,147.00",No,0,0,14,14,2/27/2017,0.93,NA,Raleigh,NC,place
-78.5777279,35.852814,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085335/0/60/45/033b12ff36b30ab333492b79cfe6ce63/2/56f72b0e0fb76f6e0d4683019184930f/2085335.JPG,2085335,CLOSED,008/A,4900 Avenida Del Sol Drive,Villages East,1289.0,1987,2,2,0,Condo,"$74,000","$74,000",0-.25 Acres,5,0.0,0.96,"$59,486.00",No,1,0,15,15,10/14/2016,1.0,NA,Raleigh,NC,highway
-78.595405,35.846276,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089087/0/60/45/677ee2260a8bbe56006c6b306c599d32/2/f02e4952df40c2981c3f1da67cfb65e6/2089087.JPG,2089087,CLOSED,002/E,4717 Walden Pond Drive,Walden Woods,1283.0,1973,3,2,1,Condo,"$74,900","$74,000",0-.25 Acres,7,0.0,1.0188,"$61,765.00",No,0,0,58,58,12/12/2016,0.99,NA,Raleigh,NC,place
-78.7204324,35.7820367,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2103419/0/60/45/8a189b171c9e91233433efeb0c88fa96/2/00c1463880d8c79ecc0c54985d90d0b8/2103419.JPG,2103419,CLOSED,004/B,4703 Bluebird Court,Dutch Village,1056.0,1968,2,1,1,Condo,"$72,900","$74,000",0-.25 Acres,4,0.0,1.0233,"$70,770.00",No,0,0,8,8,2/16/2017,1.02,NA,Raleigh,NC,highway
-78.575467,35.852343,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094476/0/60/45/6653f4626d68441416cb5cb11f6c54f5/2/4e566e63f2bd195819669701f4ab76eb/2094476.JPG,2094476,CLOSED,008/A,4907 Hollenden Drive,Villages East,1012.0,1986,2,2,0,Condo,"$79,900","$74,000",0-.25 Acres,4,0.0,1.069,"$53,513.00",No,1,0,56,56,1/6/2017,0.93,NA,Raleigh,NC,place
-78.5333439766213,35.7519083205554,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2061125/0/60/45/a88a3427433f07c08555df524409a6e1/2/88800855dbd1f68c322505b8ca2133c2/2061125.JPG,2061125,CLOSED,003/E,2008 Ann Avenue,Beechwood,1230.0,1961,3,1,0,Detached,"$84,900","$75,000",.26-.5 Acres,5,430.0,0.6945,"$129,641.00",No,0,0,66,66,9/13/2016,0.88,NA,Raleigh,NC,place
-78.6665891629102,35.7523837386086,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105377/0/60/45/4fed5299252dd74ad692c65b565634c9/2/ac1c0f75a900ae1e405e0393db5ab47d/2105377.JPG,2105377,CLOSED,004/D,2030 Quaker Landing,Wellington Woods,920.0,1987,2,2,0,Condo,"$74,000","$75,000",0-.25 Acres,4,0.0,1.02,"$66,519.00",No,0,0,3,3,1/31/2017,1.01,NA,Raleigh,NC,place
-78.619067121771,35.7401611081114,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2106820/0/60/45/fc273d39fbfd2c7359f5608fe012cea0/2/d1677cc991d4cf555443014d25e6743f/2106820.JPG,2106820,CLOSED,003/A,1128 Savannah Drive,Kingswood Forest,1080.0,1976,4,1,0,Detached,"$75,000","$75,000",0-.25 Acres,6,0.0,1.0188,"$81,765.00",No,0,0,1,1,2/17/2017,1.0,NA,Raleigh,NC,place
-78.6249617913579,35.8523995719132,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102405/0/60/45/812c863c13ef8a205d04a76ba3085bdd/2/2906c6244c9176b1f4a403a0ed7d92a7/2102405.JPG,2102405,CLOSED,002/F,5053 Tall Pines Court,Cedar Hills Condo,1560.0,1972,3,2,1,Condo,"$79,900","$75,000",0-.25 Acres,6,0.0,1.03,"$78,956.00",No,0,0,34,34,2/15/2017,0.94,NA,Raleigh,NC,place
-78.6189659795918,35.8610940408163,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086128/0/60/45/6a09b093ec653375e0f956328f960840/2/a38228d0abad66956305da48d7c0a612/2086128.JPG,2086128,CLOSED,002/F,1208 Manassas Court,The Falls Condominiums,1010.0,1972,2,2,0,Condo,"$74,900","$76,000",0-.25 Acres,5,0.0,1.04,"$67,068.00",No,0,0,1,1,9/29/2016,1.01,NA,Raleigh,NC,place
-78.6449428053434,35.8790863397992,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2049022/0/60/45/7ff1753c845491023e7ee08d3bbab3e7/2/27af7f024237cde4eebcbc93109956e5/2049022.JPG,2049022,CLOSED,002/D,169 Newton Road,Sandy Creek,1451.0,1974,3,2,1,Condo,"$85,000","$77,000",0-.25 Acres,6,0.0,1.0355,"$95,025.00",No,1,0,31,31,2/8/2017,0.91,NA,Raleigh,NC,place
-78.609796,35.741846,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083343/0/60/45/ade6c022db411f0191d263a9f965716e/2/d1c0de97d827f1f0c80748e81b584e37/2083343.JPG,2083343,CLOSED,003/A,2700 Midway Park Court,Parkside,1088.0,2001,2,2,0,Attached,"$79,900","$77,850",0-.25 Acres,5,0.0,5.38,"$115,876.00",No,1,0,197,0,2/27/2017,0.97,NA,Raleigh,NC,place
-78.6124652284781,35.7752398910722,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093219/0/60/45/ffac204275d6519e8a89d70e1f3d7c66/2/7b5d04b69445768f2f6cf824aae7b5a8/2093219.JPG,2093219,CLOSED,003/D,332 Angier Avenue,Not in a Subdivision,770.0,1959,2,1,0,Detached,"$80,000","$78,000",0-.25 Acres,4,0.0,1.0188,"$78,370.00",No,0,0,9,9,11/28/2016,0.98,NA,Raleigh,NC,place
-78.6654488967529,35.7532807877993,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102012/0/60/45/ab4e7ef971274094ad89fb9a6da957f8/2/8f1fab1d68187618517a974bce9a8b9b/2102012.JPG,2102012,CLOSED,004/E,2010 Quaker Landing,Wellington Woods,1012.0,1989,2,2,0,Condo,"$74,000","$79,000",0-.25 Acres,4,0.0,1.035,"$69,392.00",No,0,0,7,7,2/3/2017,1.07,NA,Raleigh,NC,place
-78.5935734947506,35.7683206314906,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105905/0/60/45/c93319021bd0f7f54bebe8d0db0c9f14/2/5f270e17b0bc0e8a44bae5871a08fa3d/2105905.JPG,2105905,CLOSED,003/D,714 Carlisle Street,Worth Dale,1313.0,1960,3,1,1,Detached,"$77,500","$80,000",0-.25 Acres,5,0.0,1.034,"$99,368.00",No,0,0,10,10,2/10/2017,1.03,NA,Raleigh,NC,place
-78.663113,35.898734,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094487/0/60/45/75e4941f132a44b5cc4e540897224d29/2/b59a1aa852e0f134ededc59be4696196/2094487.JPG,2094487,CLOSED,002/C,1300 Hillbrow Lane,Wynde Pointe Condos,733.0,1992,1,1,0,Condo,"$78,900","$80,000",0-.25 Acres,5,0.0,1.018,"$68,413.00",No,1,0,1,1,12/20/2016,1.01,NA,Raleigh,NC,place
-78.6227059963251,35.7491900746616,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093378/0/60/45/c0f11225b7c3bade43797c06a5b0f104/2/b2431098bc57c6941e1e0a1c7dd42234/2093378.JPG,2093378,CLOSED,003/A,907 Newcombe Road,Biltmore Hills,985.0,1960,3,1,0,Detached,"$79,900","$80,000",0-.25 Acres,5,0.0,1.0188,"$72,910.00",No,0,0,12,12,1/27/2017,1.0,NA,Raleigh,NC,place
-78.68713,35.752205,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2103848/0/60/45/b39270b38da72a74a4dd6da223a38ac7/2/4395300ebbaf334d4bd76bcfd2c012c9/2103848.JPG,2103848,CLOSED,004/E,3001 Trailwood Pines Lane,Trailwood Heights,925.0,2000,2,2,0,Condo,"$83,500","$80,500",0-.25 Acres,4,0.0,1.0188,"$81,348.00",No,0,0,18,18,2/28/2017,0.96,NA,Raleigh,NC,place
-78.5951193479987,35.8460650002127,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2044086/0/60/45/fcb7fe3b0a66e45210f23f692897b907/2/856cdf9175dc978d831a3d668538ffc8/2044086.JPG,2044086,CLOSED,002/E,4732 Walden Pond Drive,Walden Woods,1865.0,1974,3,2,1,Condo,"$87,000","$82,500",0-.25 Acres,6,0.0,1.0355,"$94,019.00",No,1,0,533,227,10/17/2016,0.95,NA,Raleigh,NC,place
-78.6189624693878,35.8610950612245,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072176/0/60/45/5400e1f11ee32dd8f2d4292179970a4e/2/25f39edc9d05d977b85b8372bccbd6d5/2072176.JPG,2072176,CLOSED,002/F,1212 Manassas Court,The Falls Condominiums,1368.0,1972,2,2,1,Attached,"$82,900","$82,500",0-.25 Acres,5,0.0,0.095,"$77,557.00",No,0,0,91,91,9/29/2016,1.0,NA,Raleigh,NC,place
